Brand,Product,Technology,Announced,Status,Dimension,Weight,SIM,USB,Size,Resolution,OS,Chipset,CPU,GPU,Card_slot,Internal,Jack,Bluetooth,GPS,NFC,Radio,Charging,Wlan,Sensor,Price,
Samsung,Galaxy Tab A 10.1 (2016),GSM / HSPA / LTE,"2016, May. Released 2016, May",Discontinued,254.2 x 155.3 x 8.2 mm (10.01 x 6.11 x 0.32 in),525 g (1.16 lb),Nano-SIM,microUSB 2.0,"10.1 inches, 295.8 cm2 (~74.9% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~224 ppi density)","Android 6.0 (Marshmallow), upgradable to Android 8.1 (Oreo)",Exynos 7870 Octa (14 nm),Octa-core (4x1.6 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T830 MP1,microSDXC (dedicated slot),"16GB 2GB RAM, 16GB 3GB RAM (S-Pen), 32GB 3GB RAM (S-Pen)",Yes,"4.2, A2DP, LE","Yes, with A-GPS, GLONASS, Beidou (market dependent)",No,No, ,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot",Accelerometer,About 220 EUR,
Samsung,Galaxy Tab A 7.0 (2016),GSM / HSPA / LTE,"2016, March. Released 2016, March",Discontinued,186.9 x 108.8 x 8.7 mm (7.36 x 4.28 x 0.34 in),283 g (9.98 oz),Micro-SIM,microUSB 2.0,"7.0 inches, 142.1 cm2 (~69.9% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",Android 5.1.1 (Lollipop),"Qualcomm MSM8916 Snapdragon 410 (28 nm)
Spreadtrum SC9830","Quad-core 1.3 GHz Cortex-A53
Quad-core 1.5 GHz Cortex-A7","Adreno 306
Mali-400MP2",microSDXC (dedicated slot),8GB 1.5GB RAM,Yes,"4.0, A2DP","Yes, with A-GPS, GLONASS",No,No, ,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot",Accelerometer,About 130 EUR,
Samsung,Galaxy S7,GSM / HSPA / LTE,"2016, June. Released 2016, June",Discontinued,148.8 x 74.9 x 9.9 mm (5.86 x 2.95 x 0.39 in),184.8 g (6.53 oz),Nano-SIM,"microUSB 2.0, USB On-The-Go","5.1 inches, 71.7 cm2 (~64.3% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~576 ppi density)","Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat), TouchWiz UI",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,microSDXC (dedicated slot),32GB 4GB RAM,Yes,"4.2, A2DP, LE, aptX","Yes, with A-GPS, GLONASS",Yes,"Stereo FM radio, RDS","Fast charging 15W
Quick Charge 2.0
Qi/PMA wireless charging - market dependent","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",About 360 EUR,
Samsung,Galaxy S7 edge,GSM / HSPA / LTE,"2016, February 21. Released 2016, March 11",Discontinued,150.9 x 72.6 x 7.7 mm (5.94 x 2.86 x 0.30 in),157 g (5.54 oz),"Single SIM (Nano-SIM) - G935F, G935W8
Hybrid Dual SIM (Nano-SIM, dual stand-by) - G935FD","microUSB 2.0, USB On-The-Go","5.5 inches, 83.4 cm2 (~76.1% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~534 ppi density)","Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo), TouchWiz UI","Qualcomm MSM8996 Snapdragon 820 (14 nm) - G9350
Exynos 8890 Octa (14 nm) - G935FD, G935F, G935W8","Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo) - G9350
Octa-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53) - G935FD, G935F, G935W8","Adreno 530 - G9350
Mali-T880 MP12 - G935FD, G935F, G935W8",microSDXC (uses shared SIM slot) - dual SIM model only,"32GB 4GB RAM, 64GB 4GB RAM, 128GB 4GB RAM",Yes,"4.2, A2DP, LE, aptX","Yes, with A-GPS, GLONASS, BDS",Yes,No,"Fast charging 15W
Quick Charge 2.0
Qi/PMA wireless charging - market dependent","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",About 330 EUR,
Samsung,Galaxy S7 edge (USA),GSM / CDMA / HSPA / EVDO / LTE,"2016, February. Released 2016, March",Discontinued,150.9 x 72.6 x 7.7 mm (5.94 x 2.86 x 0.30 in),157 g (5.54 oz),Nano-SIM,"microUSB 2.0, USB On-The-Go","5.5 inches, 83.4 cm2 (~76.1% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~534 ppi density)","Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo), TouchWiz UI",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,microSDXC (dedicated slot),32GB 4GB RAM,Yes,"4.2, A2DP, LE, aptX","Yes, with A-GPS, GLONASS",Yes,FM radio (after SW update; operator dependent),"Fast charging 15W
Quick Charge 2.0
PMA wireless charging","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",About 350 EUR,
Samsung,Galaxy S7 (USA),GSM / CDMA / HSPA / EVDO / LTE,"2016, February. Released 2016, March",Discontinued,142.4 x 69.6 x 7.9 mm (5.61 x 2.74 x 0.31 in),152 g (5.36 oz),Nano-SIM,"microUSB 2.0, USB On-The-Go","5.1 inches, 71.7 cm2 (~72.3% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~576 ppi density)","Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo), TouchWiz UI",Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,microSDXC (dedicated slot),32GB 4GB RAM,Yes,"4.2, A2DP, LE, aptX","Yes, with A-GPS, GLONASS",Yes,No,"Fast charging 15W
Quick Charge 2.0
PMA wireless charging","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",About 320 EUR,
Samsung,Galaxy J1 Nxt,GSM / HSPA,"2016, February. Released 2016, February",Discontinued,126.6 x 63.1 x 10.8 mm (4.98 x 2.48 x 0.43 in),123 g (4.34 oz),"Hybrid Dual SIM (Micro-SIM, dual stand-by)",microUSB 2.0,"4.0 inches, 45.5 cm2 (~57.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 5.1 (Lollipop),Spreadtrum SC9830,Quad-core 1.2 GHz Cortex-A7,Mali-400MP2,microSDXC (uses shared SIM slot),"8GB 768MB RAM (J1 mini), 8GB 1GB RAM (J1 Nxt)",Yes,"4.0, A2DP","Yes, with A-GPS, GLONASS",No,FM radio, ,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot",Accelerometer,About 90 EUR,
Samsung,Gear S2 classic 3G,GSM / HSPA,"2016, February. Released 2016, April",Discontinued,44 x 46.9 x 13.4 mm (1.73 x 1.85 x 0.53 in),54 g (1.90 oz),eSIM,No,1.2 inches,360 x 360 pixels (~424 ppi density),Tizen OS 2.3.2,Exynos 3250 Dual,Dual-core 1.0 GHz Cortex-A7,Mali-400MP2,No,4GB 512MB RAM,No,"4.1, A2DP, LE",No,Yes,No,Qi wireless charging,Wi-Fi 802.11 b/g/n/e,"Accelerometer, gyro, heart rate, barometer",About 250 EUR,
Samsung,Galaxy Tab E 8.0,CDMA / HSPA / EVDO / LTE,"2016, January. Released 2016, January",Discontinued,212.1 x 126.1 x 8.9 mm (8.35 x 4.96 x 0.35 in),360 g (12.70 oz),Nano-SIM,microUSB 2.0,"8.0 inches, 185.6 cm2 (~69.4% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)","Android 5.1.1 (Lollipop), upgradable to 7.1 (Nougat)",Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.3 GHz Cortex-A53,Adreno 306,microSDXC (dedicated slot),16GB 1.5GB RAM,Yes,"4.1, A2DP","Yes, with A-GPS, GLONASS",No,No, ,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot",Accelerometer,About 180 EUR,
Samsung,Galaxy J1 (2016),GSM / HSPA / LTE,"2016, January. Released 2016, January",Discontinued,132.6 x 69.3 x 8.9 mm (5.22 x 2.73 x 0.35 in),131 g (4.62 oz),"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)",microUSB 2.0,"4.5 inches, 57.6 cm2 (~62.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)",Android 5.1.1 (Lollipop),Spreadtrum SC9830,Quad-core 1.3 GHz Cortex-A7,Mali-400,microSDXC (dedicated slot),8GB 1GB RAM,Yes,"4.1, A2DP, LE","Yes, with A-GPS, GLONASS",No,"FM radio, RDS, recording", ,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","Accelerometer, proximity",About 130 EUR,
Samsung,Galaxy A9 (2016),GSM / HSPA / LTE,"2015, December. Released 2016, January",Discontinued,161.7 x 80.9 x 7.4 mm (6.37 x 3.19 x 0.29 in),200 g (7.05 oz),"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)",microUSB 2.0,"6.0 inches, 99.2 cm2 (~75.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)","Android 5.1.1 (Lollipop), upgradable to 6.0.1 (Marshmallow)",Qualcomm MSM8976 Snapdragon 652 (28 nm),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Adreno 510,microSDXC (dedicated slot),32GB 3GB RAM,Yes,"4.1, A2DP, EDR, LE","Yes, with A-GPS, GLONASS, BDS",Yes,"FM radio, RDS, recording",Fast charging 18W,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Fingerprint (front-mounted), accelerometer, proximity, compass",About 200 EUR,
Samsung,Galaxy A7 (2016),GSM / HSPA / LTE,"2015, December. Released 2015, December",Discontinued,151.5 x 74.1 x 7.3 mm (5.96 x 2.92 x 0.29 in),172 g (6.07 oz),"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)",microUSB 2.0,"5.5 inches, 83.4 cm2 (~74.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)","Exynos 7580 Octa (28 nm)
Qualcomm MSM8939 Snapdragon 615 (28 nm) - China","Octa-core 1.6 GHz Cortex-A53
Octa-core (4x1.2 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53) - China","Mali-T720MP2
Adreno 405 - China",microSDXC (uses shared SIM slot) - dual SIM model only,16GB 3GB RAM,Yes,"4.1, A2DP, EDR, LE","Yes, with A-GPS, GLONASS",Yes,FM radio,Fast charging 18W,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","Fingerprint (front-mounted), accelerometer, proximity, compass",About 190 EUR,
Samsung,Galaxy A5 (2016),GSM / UMTS / HSPA / LTE,"2015, December. Released 2015, December",Discontinued,144.8 x 71 x 7.3 mm (5.70 x 2.80 x 0.29 in),155 g (5.47 oz),"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","microUSB 2.0, USB On-The-Go","5.2 inches, 74.5 cm2 (~72.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)","Exynos 7580 Octa (28 nm)
Qualcomm MSM8939 Snapdragon 615 (28 nm) - China only","Octa-core 1.6 GHz Cortex-A53
Octa-core (4x1.2 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53) - China only","Mali-T720MP2
Adreno 405 - China only",microSDXC (uses shared SIM slot) - dual SIM model only,16GB 2GB RAM,Yes,"4.1, A2DP, EDR, LE","Yes, with A-GPS, GLONASS",Yes,FM radio,Fast charging 18W,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","Fingerprint (front-mounted), accelerometer, proximity, compass",About 160 EUR,
Samsung,Galaxy A3 (2016),GSM / HSPA / LTE,"2015, December. Released 2015, December",Discontinued,134.5 x 65.2 x 7.3 mm (5.30 x 2.57 x 0.29 in),132 g (4.66 oz),"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)",microUSB 2.0,"4.7 inches, 60.9 cm2 (~69.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)","Exynos 7578
Qualcomm MSM8916 Snapdragon 410 (28 nm)",Quad-core 1.5 GHz Cortex-A53,"Mali-T720MP2
Adreno 306",microSDXC (uses shared SIM slot) - dual SIM model only,16GB 1.5GB RAM,Yes,"4.1, A2DP, EDR, LE","Yes, with A-GPS, GLONASS",Yes,FM radio, ,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","Accelerometer, proximity, compass",About 130 EUR,
Samsung,Galaxy Express Prime,GSM / HSPA / LTE,"2016, April. Released 2016, April",Discontinued,142.2 x 71.1 x 7.9 mm (5.60 x 2.80 x 0.31 in),138.9 g (4.90 oz),Micro-SIM,microUSB 2.0,"5.0 inches, 68.9 cm2 (~68.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 6.0 (Marshmallow),Exynos 3475 Quad (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-T720,microSDXC (dedicated slot),16GB 1.5GB RAM,Yes,"4.1, A2DP","Yes, with A-GPS",No,"FM radio, RDS", ,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","Accelerometer, proximity",About 110 EUR,
Samsung,Galaxy J3 (2016),GSM / HSPA / LTE,"2016, March 31. Released 2016, May 06",Discontinued,142.3 x 71 x 7.9 mm (5.60 x 2.80 x 0.31 in),138 g (4.87 oz),"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)
Nano-SIM (USA models only)","microUSB 2.0, USB On-The-Go","5.0 inches, 68.9 cm2 (~68.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Android 5.1.1 (Lollipop) or Android 6.0 (Marshmallow), upgradable to 7.1.1 (Nougat)","Spreadtrum SC9830
Exynos 3475 Quad (28 nm) - USA","Quad-core 1.5 GHz Cortex-A7
Quad-core 1.3 GHz Cortex-A7 - USA","Mali-400
Mali-T720 - USA",microSDXC (dedicated slot),"8GB 1.5GB RAM, 16GB 2GB RAM",Yes,"4.0/4.1, A2DP, LE","Yes, with A-GPS, GLONASS",Yes (market dependent),"FM radio, RDS, recording (market dependent)", ,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","Accelerometer, proximity",About 120 EUR,
Samsung,Galaxy View,HSPA / LTE,"2015, October. Released 2015, November",Discontinued,451.8 x 275.8 x 11.9 mm (17.79 x 10.86 x 0.47 in),2.65 kg (5.84 lb),Nano-SIM,microUSB 2.0,"18.4 inches, 933.3 cm2 (~74.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~120 ppi density)",Android 5.1.1 (Lollipop),Exynos 7580 Octa (28 nm),Octa-core 1.6 GHz Cortex-A53,Mali-T720MP2,microSDXC (dedicated slot),"32GB 2GB RAM, 64GB 2GB RAM",Yes,"4.1, A2DP, LE","Yes, with A-GPS, GLONASS",No,No, ,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot",Accelerometer,About 500 EUR,
Samsung,Galaxy On7,GSM / HSPA / LTE,"2016, September. Released 2016, October",Discontinued,151.7 x 75 x 8 mm (5.97 x 2.95 x 0.31 in),167 g (5.89 oz),Dual SIM,microUSB 2.0,"5.5 inches, 83.4 cm2 (~73.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,microSDXC (dedicated slot),32GB 3GB RAM,Yes,"4.2, A2DP","Yes, with A-GPS, GLONASS/ BDS (region dependent)",No,FM radio,Fast charging 18W,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","Fingerprint (front-mounted), accelerometer, proximity",About 200 EUR,
Samsung,Galaxy On5,GSM / HSPA / LTE,"2016, July. Released 2016, July",Discontinued,142.3 x 72.1 x 8.5 mm (5.60 x 2.84 x 0.33 in),149 g (5.26 oz),"Dual SIM (Micro-SIM, dual stand-by)",microUSB 2.0,"5.0 inches, 68.9 cm2 (~67.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 6.0 (Marshmallow),Exynos 3475 Quad (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-T720,microSDXC (dedicated slot),16GB 2GB RAM,Yes,"4.1, A2DP","Yes, with A-GPS, GLONASS",No,FM radio, ,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","Accelerometer, proximity",About 120 EUR,
Samsung,Z3,GSM / HSPA / LTE,"2016, June. Released 2016, June",Discontinued,141.5 x 69.9 x 7.9 mm (5.57 x 2.75 x 0.31 in),-,"Hybrid Dual SIM (Micro-SIM, dual stand-by)","microUSB 2.0, USB On-The-Go","5.0 inches, 68.9 cm2 (~69.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Tizen 2.4,Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,microSDXC (uses shared SIM slot),8GB 1GB RAM,Yes,"4.1, A2DP, LE","Yes, with A-GPS, GLONASS",No,FM radio, ,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","Accelerometer, proximity",About 200 EUR,
Samsung,Galaxy J1 Ace,GSM / HSPA / LTE,"2015, August 31. Released 2015, October",Discontinued,130.1 x 67.6 x 9.5 mm (5.12 x 2.66 x 0.37 in),131 g (4.62 oz),"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)",microUSB 2.0,"4.3 inches, 52.6 cm2 (~59.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","Android 4.4.4 (KitKat), upgradable to 5.1.1 (Lollipop)","Spreadtrum SC9830
Marvell PXA1908 - J110L","Quad-core 1.5 GHz Cortex-A7 - J111F
Quad-core 1.2 GHz Cortex-A7
Dual-core 1.3 GHz Cortex-A53- J110L","Mali-400MP2
Vivante GC7000 UL - J110L",microSDXC (dedicated slot),"4GB 512MB RAM (J110L), 4GB 768MB RAM (J110F, J110G), 8GB 1GB RAM (J110M, J111F)",Yes,"4.0, A2DP","Yes, with A-GPS, GLONASS",No,"FM radio, RDS, recording", ,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","Accelerometer, proximity",About 140 EUR,
Samsung,Gear S2 classic,GSM / HSPA,"2016, February. Released 2016, April",Discontinued,44 x 46.9 x 13.4 mm (1.73 x 1.85 x 0.53 in),54 g (1.90 oz),eSIM,No,1.2 inches,360 x 360 pixels (~424 ppi density),Tizen OS 2.3.2,Exynos 3250 Dual,Dual-core 1.0 GHz Cortex-A7,Mali-400MP2,No,4GB 512MB RAM,No,"4.1, A2DP, LE",No,Yes,No,Qi wireless charging,Wi-Fi 802.11 b/g/n/e,"Accelerometer, gyro, heart rate, barometer",About 250 EUR,
Samsung,Gear S2,GSM / HSPA,"2016, February. Released 2016, April",Discontinued,44 x 46.9 x 13.4 mm (1.73 x 1.85 x 0.53 in),54 g (1.90 oz),eSIM,No,1.2 inches,360 x 360 pixels (~424 ppi density),Tizen OS 2.3.2,Exynos 3250 Dual,Dual-core 1.0 GHz Cortex-A7,Mali-400MP2,No,4GB 512MB RAM,No,"4.1, A2DP, LE",No,Yes,No,Qi wireless charging,Wi-Fi 802.11 b/g/n/e,"Accelerometer, gyro, heart rate, barometer",About 250 EUR,
Samsung,Gear S2 3G,GSM / HSPA,"2015, August. Released 2015, October",Discontinued,51.8 x 44 x 13.4 mm (2.04 x 1.73 x 0.53 in),51 g (1.80 oz),eSIM,No,1.2 inches,360 x 360 pixels (~302 ppi density),Tizen OS 2.3.2,Qualcomm MSM8x26,Dual-core 1.0 GHz, ,No,4GB 512MB RAM,No,"4.1, A2DP, LE","Yes, with A-GPS",Yes,No,Qi wireless charging,Wi-Fi 802.11 b/g/n,"Accelerometer, gyro, heart rate, barometer",About 250 EUR,
Samsung,Galaxy Note5 (USA),GSM / CDMA / HSPA / LTE,"2015, August. Released 2015, August",Discontinued,153.2 x 76.1 x 7.6 mm (6.03 x 3.00 x 0.30 in),171 g (6.03 oz),Nano-SIM,"microUSB 2.0, USB On-The-Go","5.7 inches, 89.6 cm2 (~76.8% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)","Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)",Exynos 7420 Octa (14 nm),Octa-core (4x2.1 GHz Cortex-A57 & 4x1.5 GHz Cortex-A53),Mali-T760MP8,No,"32GB 4GB RAM, 64GB 4GB RAM",Yes,"4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS",Yes,No,"Fast charging 15W
Quick Charge 2.0
PMA wireless charging","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",About 450 EUR,
Samsung,Galaxy Note5,GSM / CDMA / HSPA / LTE,"2015, August. Released 2015, August",Discontinued,153.2 x 76.1 x 7.6 mm (6.03 x 3.00 x 0.30 in),171 g (6.03 oz),Nano-SIM,"microUSB 2.0, USB On-The-Go","5.7 inches, 89.6 cm2 (~76.8% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)","Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)",Exynos 7420 Octa (14 nm),Octa-core (4x2.1 GHz Cortex-A57 & 4x1.5 GHz Cortex-A53),Mali-T760MP8,No,"32GB 4GB RAM, 64GB 4GB RAM",Yes,"4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS",Yes,No,"Fast charging 15W
Quick Charge 2.0
PMA wireless charging","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",About 450 EUR,
Samsung,Galaxy Note5 Duos,GSM / HSPA / LTE,"2015, August. Released 2015, August",Discontinued,153.2 x 76.1 x 7.6 mm (6.03 x 3.00 x 0.30 in),171 g (6.03 oz),"Dual SIM (Nano-SIM, dual stand-by)","microUSB 2.0, USB On-The-Go","5.7 inches, 89.6 cm2 (~76.8% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)","Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)",Exynos 7420 Octa (14 nm),Octa-core (4x2.1 GHz Cortex-A57 & 4x1.5 GHz Cortex-A53),Mali-T760MP8,No,"32GB 4GB RAM, 64GB 4GB RAM",Yes,"4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS, BDS",Yes,No,"Fast charging 15W
Quick Charge 2.0
Qi/PMA wireless charging - market dependent","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",About 450 EUR,
Samsung,Galaxy S6 edge+ (USA),GSM / CDMA / HSPA / LTE,"2015, August. Released 2015, August",Discontinued,154.4 x 75.8 x 6.9 mm (6.08 x 2.98 x 0.27 in),153 g (5.40 oz),Nano-SIM,"microUSB 2.0, USB On-The-Go","5.7 inches, 89.6 cm2 (~76.5% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)","Android 5.1.1 (Lollipop), TouchWiz UI",Exynos 7420 Octa (14 nm),Octa-core (4x2.1 GHz Cortex-A57 & 4x1.5 GHz Cortex-A53),Mali-T760MP8,No,"32GB 4GB RAM, 64GB 4GB RAM",Yes,"4.2, A2DP, LE, aptX","Yes, with A-GPS, GLONASS",Yes,No,"Fast charging 15W
Qi/PMA wireless charging - market dependent","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",About 500 EUR,
Samsung,Galaxy S6 edge+,GSM / CDMA / HSPA / LTE,"2015, August. Released 2015, August",Discontinued,154.4 x 75.8 x 6.9 mm (6.08 x 2.98 x 0.27 in),153 g (5.40 oz),Nano-SIM,"microUSB 2.0, USB On-The-Go","5.7 inches, 89.6 cm2 (~76.5% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)","Android 5.1.1 (Lollipop), TouchWiz UI",Exynos 7420 Octa (14 nm),Octa-core (4x2.1 GHz Cortex-A57 & 4x1.5 GHz Cortex-A53),Mali-T760MP8,No,"32GB 4GB RAM, 64GB 4GB RAM",Yes,"4.2, A2DP, LE, aptX","Yes, with A-GPS, GLONASS",Yes,No,"Fast charging 15W
Qi/PMA wireless charging - market dependent","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",About 500 EUR,
Samsung,Galaxy S6 edge+ Duos,GSM / HSPA / LTE,"2015, August. Released 2015, August",Discontinued,154.4 x 75.8 x 6.9 mm (6.08 x 2.98 x 0.27 in),153 g (5.40 oz),"Dual SIM (Nano-SIM, dual stand-by)","microUSB 2.0, USB On-The-Go","5.7 inches, 89.6 cm2 (~76.5% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)","Android 5.1.1 (Lollipop), upgradable to 6.0.1 (Marshmallow), TouchWiz UI",Exynos 7420 Octa (14 nm),Octa-core (4x2.1 GHz Cortex-A57 & 4x1.5 GHz Cortex-A53),Mali-T760MP8,No,"32GB 4GB RAM, 64GB 4GB RAM",Yes,"4.2, A2DP, LE, aptX","Yes, with A-GPS, GLONASS, BDS",Yes,No,"Fast charging 15W
Qi/PMA wireless charging - market dependent","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",About 450 EUR,
Samsung,Galaxy S5 Neo,GSM / HSPA / LTE,"2015, August. Released 2015, August",Discontinued,142 x 72.5 x 8.1 mm (5.59 x 2.85 x 0.32 in),145 g (5.11 oz),Micro-SIM,"microUSB 2.0, USB On-The-Go","5.1 inches, 71.7 cm2 (~69.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~432 ppi density)","Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)",Exynos 7580 Octa (28 nm),Octa-core 1.6 GHz Cortex-A53,Mali-T720MP2,microSDXC (dedicated slot),16GB 2GB RAM,Yes,"4.1, A2DP, EDR, LE","Yes, with A-GPS, GLONASS",Yes,FM radio, ,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","Accelerometer, gyro, proximity, compass, heart rate",About 300 EUR,
